user_id,date_of_activation,login_count,total_vault_events,time_to_activate
eb0f3f14d3b0657224b1a5d66bd7309e,2020-01-23,10.0,26.0,70974.0
1edaa650ab3ff92d349337e9c0799d86,2020-01-23,3.0,15.0,8694.0
516f327a9b09081a98f159eaad0f1bdf,2020-01-23,6.0,18.0,53.0
533de2a6fce25d6476b22bba6bcbf16a,2020-01-23,8.0,21.0,67493.0
8bddac4165a735f4bd1c0c760270c961,2020-01-23,8.0,20.0,6530.0
913e7c577ad86004cddffb66021c4cdb,2020-01-23,3.0,11.0,52964.0
0d885669fd8756ede9889e923db46448,2020-01-23,0.0,2.0,13419.0
95daba3863677c454c0c554c60aa1ca9,2020-01-23,2.0,10.0,39650.0
35b33a3a81bd48109a30adfc6b11b347,2020-01-23,4.0,8.0,2009.0
82e3f329aa846ce4feca80ba59a25e5f,2020-01-23,4.0,13.0,50415.0
c2a4bc7672318b31e7846c978d46243c,2020-01-23,8.0,18.0,77.0
bf7d7d08107724e926c03d25ef420b4a,2020-01-23,2.0,8.0,51650.0
1b36f9747d12bfdd3f2dc5d22c09e5d3,2020-01-23,3.0,11.0,8259.0
4ead6918dc81f5c47c6d7cbac28b063d,2020-01-23,7.0,22.0,2695.0
262dce2619a5cc261d8d21711aa2e000,2020-01-23,0.0,2.0,5670.0
d011e81930139250c2bf75cba5338b6a,2020-01-23,3.0,17.0,4428.0
c3a4d3b58839e3595503ff7ed44e34ff,2020-01-23,1.0,,59966.0
ff7939b36722c51b839c47a8b70ed22e,2020-01-23,3.0,12.0,22866.0
5803206f333056926327833dd222f2e4,2020-01-23,5.0,11.0,10742.0
d165cda1e5939bd1868100069a71d002,2020-01-23,1.0,7.0,287.0
5945c311c4a62130ca07d56c4be5d0d4,2020-01-23,2.0,5.0,50408.0
177828397919a1c7c9bfed33a042523b,2020-01-23,1.0,4.0,36555.0
c51b3ede6f9cfc6e056ca3ac79b8dbdb,2020-01-23,1.0,7.0,9770.0
0dfebcf1578d105049700fc599647f8d,2020-01-23,10.0,21.0,28193.0
09e6d9555397e480645f8fe9257969cf,2020-01-23,7.0,21.0,4376.0
a1cb358dc177f6000e1fb33487baafe4,2020-01-23,10.0,34.0,3541.0
399fcc01b210cffadc4ed1d786cbb99b,2020-01-23,5.0,11.0,11135.0
6dbc32ccd063be7cbf364d1b3b385573,2020-01-23,2.0,8.0,5014.0
1ccb5a3948596c8c4172fa83aaa3ce2a,2020-01-23,7.0,23.0,674.0
94067fcd361c6ce096a08de6d4c9ffb8,2020-01-23,2.0,3.0,5562.0
1d6f7b71e99ccbf0d341fae474da819b,2020-01-23,6.0,16.0,26238.0
2330a353142ab89c60de73cca05e418d,2020-01-23,3.0,4.0,36314.0
e2585931714adee3823556991e0fe004,2020-01-23,10.0,33.0,28519.0
a9ecd600b7e1387fbafc6378fc140a72,2020-01-23,0.0,5.0,20471.0
5becd97cc61ae17ece39c8151793fcec,2020-01-23,0.0,4.0,33430.0
5c0d342788d024b734ec50888dbf4590,2020-01-23,10.0,19.0,15585.0
b30d89c8ef1c24fea569771651b93b05,2020-01-23,1.0,8.0,2632.0
b0193dbcc2f93125a57c3249d857c89f,2020-01-23,2.0,2.0,16869.0
5389bfccae64588960edd18f5cd3de95,2020-01-23,3.0,9.0,32663.0
d6a401262815215e55a38f360d50089b,2020-01-23,1.0,6.0,172.0
8d0ace6440836b253922acd5726707f8,2020-01-23,8.0,27.0,11035.0
4a0f655019fdd670aa312983a8c27807,2020-01-23,10.0,23.0,41147.0
20c097a0ad94e79cbe1448ee5f4904a4,2020-01-23,10.0,25.0,70774.0
d75ad7988a6d5c9a0f690284ed5ad22c,2020-01-23,0.0,4.0,16114.0
bd5d89de6373a1d62290f688f36a12de,2020-01-24,3.0,7.0,56376.0
e0667c1f6e29f2ceb1e031346d1fb7d8,2020-01-24,1.0,7.0,33909.0
6abe523f4312eebdc1b1dbccac3e3963,2020-01-24,6.0,13.0,3947.0
fffb6ec5e50ca3014c0aefef4f3a95d4,2020-01-24,2.0,9.0,36805.0
9455639f4686c7310be56f0fdf8131e5,2020-01-24,6.0,18.0,40837.0
c5734164016126f5afad50d7a1005614,2020-01-24,6.0,15.0,3201.0
7526f19df0b09e8fd3a9596387186949,2020-01-24,4.0,8.0,968.0
d2326aca58693e7625de5658c23eb7c5,2020-01-24,4.0,10.0,2940.0
7486a072c54733642d8187938adfd8ba,2020-01-24,5.0,20.0,49036.0
215746548bc0a44cd1ccb038ec21ffbf,2020-01-24,7.0,19.0,18600.0
2e675d11783b0cda5b43270a8f1edec5,2020-01-24,7.0,19.0,4054.0
122a88b1747564c406ff361e2bba0c4b,2020-01-24,3.0,12.0,28884.0
d876c4db8d812a232d3d2f20aa0a1160,2020-01-24,3.0,13.0,4105.0
0e06ca023b7ebe20a0c7d4750f59bff6,2020-01-24,8.0,25.0,17462.0
1c2fa8a273edd96e3f230e30bf85eef3,2020-01-24,4.0,16.0,40035.0
5e2267523ef5093a724586d290826568,2020-01-24,10.0,24.0,59297.0
5a0f3b13b1d4662bd910c9e8a0b8576d,2020-01-24,8.0,12.0,21126.0
0c3239d58a0b5ec2de98f15f76392c54,2020-01-24,7.0,19.0,23073.0
7bdd7313f8fb4133599cf7282ed10702,2020-01-24,6.0,22.0,14413.0
4533476ba86814bd36be29b9e8e12ac0,2020-01-24,0.0,,9403.0
561861cc2e4e93eca2a150d7816d317e,2020-01-24,9.0,18.0,17818.0
ff3a6d0d38756daddfb4ecee48fb8507,2020-01-24,4.0,7.0,59120.0
23b490132d4e10141a94a4fbbdf9467e,2020-01-24,10.0,28.0,4881.0
5f4e2305fddb8e60fdf435e2052219f0,2020-01-24,6.0,27.0,13305.0
04ca0565ceb4afe6232fb2e2448fe0ea,2020-01-24,8.0,24.0,29610.0
153ea08b932354bf2b9a317f29ace8cb,2020-01-24,3.0,8.0,5124.0
c1c0ac037feedd09b087021633122b57,2020-01-24,4.0,20.0,7737.0
21c490d0d6e33474b0a092bd64cfdd5b,2020-01-24,1.0,4.0,24229.0
ce4db2c61359166508dd51a4ff96defd,2020-01-24,10.0,30.0,10568.0
83da094aabf3fc03f9281e968b3ec10a,2020-01-24,8.0,27.0,7043.0
b5e5cdf1310a17b5dc795368df2fa181,2020-01-24,3.0,13.0,26400.0
e5f7451a4a74462540e961ad9f9a345d,2020-01-24,1.0,4.0,3706.0
51c14e5c9dd9f86a7634ed9ab8631d60,2020-01-24,8.0,21.0,1975.0
936601a63aa7d6960acfa39e310f4f1c,2020-01-24,2.0,8.0,14389.0
ce25f3f9bbdf91fe1302b6d4a46de68e,2020-01-24,4.0,15.0,15224.0
8ba0f027c66da67c51ff7c762543c69c,2020-01-24,7.0,24.0,151.0
d8c39650db2862de27be80792ca30fc4,2020-01-24,9.0,24.0,40.0
2d3d0bfa5ec01ee978a6a7892d196d83,2020-01-24,7.0,17.0,7268.0
3c028873ee8df65f1e6009e7d363b30c,2020-01-24,7.0,20.0,30602.0
1a47a93f7edaae4568a527b4af4dc5e5,2020-01-24,5.0,16.0,58383.0
ba3488addea9333d1691d67e9bf917a6,2020-01-24,10.0,24.0,14030.0
b58099985101a76daebca8b8d6e1ef1e,2020-01-24,10.0,28.0,11471.0
e5da1b762c9e77a6589311ccca8f905f,2020-01-24,9.0,28.0,44790.0
b73b6e3140a96f0ebbc9f3895e221383,2020-01-24,2.0,8.0,10228.0
3fd37abd11d3b149c3e03cc8b2e33dde,2020-01-24,8.0,36.0,6222.0
3253faa0f124a30ce3393f559d655e87,2020-01-24,8.0,10.0,39219.0
886c08be2b613fc7695f8c746532e19c,2020-01-24,7.0,21.0,71178.0
36b5e5de3fd19d758305a74c16d6d493,2020-01-24,9.0,29.0,714.0
8524b9f2d3b2a081d6a661779fe9ed0a,2020-01-24,1.0,8.0,7227.0
f6784d8ff64ad9278812db74e332b9b5,2020-01-24,2.0,7.0,5869.0
966bdf58ec13464a96ef1629d15095f4,2020-01-24,5.0,11.0,24781.0
737df63ddc6c5156175422379c86101d,2020-01-24,2.0,6.0,36103.0
f5f7a7655d4aa99e39a4111305a6777b,2020-01-24,4.0,12.0,43516.0
c054392dc8e3c4f3ec8891ea0d4ac374,2020-01-24,3.0,6.0,22160.0
42191496dca5d14a78320987aa2e6978,2020-01-24,7.0,29.0,33564.0
597b9ea2735b5af3724c37884d193029,2020-01-24,7.0,16.0,3319.0
fdfb2d67716deed66bea5e5eba328ea0,2020-01-24,3.0,7.0,11553.0
ce6b1c475bf5b30abeee986ecc4caf22,2020-01-24,10.0,19.0,2622.0
7e5fb47d55150b0fc57c128dc5f753c4,2020-01-24,1.0,8.0,9967.0
5cb1c4be832e89df238f524c0913a7d6,2020-01-24,5.0,21.0,6738.0
c3832837e5e4e5d8012c1403f64e5b4b,2020-01-24,6.0,21.0,1489.0
7c3c9a3d2282932746e2b7cfcaae0fbe,2020-01-24,0.0,,8731.0
28217dfbc970490dabb23f89deb3652b,2020-01-24,2.0,12.0,45727.0
d14a24627a98da92ab467039411bedf2,2020-01-24,2.0,6.0,53186.0
b6e88fcdb046bff49ffd892d44873f92,2020-01-24,2.0,7.0,11337.0
9d41a91b04029935362cacae64402692,2020-01-24,1.0,6.0,895.0
5219870fda5c7a2d32d0a9ae83a4ed69,2020-01-24,4.0,12.0,39640.0
cb23a793c550a4d61ec101e7d83e2347,2020-01-24,7.0,18.0,5991.0
8ccce18c3aafe63cae0a4123a6e9940a,2020-01-24,2.0,9.0,13311.0
6ef5a78f6633c705cd636e4609614576,2020-01-24,3.0,8.0,9338.0
d4e3d02badb7cc948434d43afb15c3fa,2020-01-24,8.0,16.0,8049.0
e2c46a1f8d1b98f15da07eec087bc854,2020-01-24,3.0,9.0,1059.0
c16a516ab774e525d1ef0bd5ffd0dde8,2020-01-24,5.0,7.0,23291.0
5380fce085118cdfd408eb2b0cfa9b18,2020-01-24,6.0,17.0,38938.0
0dc39dec0b77fe56984f4c4c03180543,2020-01-24,8.0,20.0,1246.0
f66fb6e5ed7dcb3c411828049fa0430b,2020-01-24,7.0,22.0,18783.0
7171531c7ee98ec268387ed605a5ecd8,2020-01-24,4.0,10.0,20187.0
d38cc54bfb1a4e589175902502e04ffe,2020-01-24,9.0,19.0,48506.0
12dc276be7e3955a5c4c47ad211e479b,2020-01-24,1.0,3.0,24013.0
2bb4f8a57cbcf3a1ee7f6c5793195b6c,2020-01-24,10.0,17.0,17257.0
c567a5d933f0bab3e4505d02c8a769ca,2020-01-24,4.0,11.0,27150.0
42808bfa5b35560083451b38549f0ff6,2020-01-24,5.0,22.0,1029.0
d04987a64d4e22a6ec6b6fd206d3c3cc,2020-01-24,2.0,4.0,33926.0
6bd8151fc830c3191002cff2839a44e7,2020-01-24,2.0,6.0,27147.0
a0318715c8fa4223298a180881b183b2,2020-01-24,3.0,11.0,8425.0
33c843daa4341b99008f8610375ab203,2020-01-24,2.0,12.0,69343.0
e6bae98975063b0d54c8552ea4d58d1a,2020-01-24,8.0,17.0,31050.0
dadb317593ae812f2cf3ff647899d551,2020-01-24,10.0,30.0,8035.0
df90fae13322291873117b24de033cf9,2020-01-24,9.0,28.0,43342.0
9c301b0af00c58e83071c545b6fb5101,2020-01-24,8.0,24.0,6648.0
584c1d0d74fc8a04fa3a28868fa31e0b,2020-01-24,5.0,12.0,3664.0
b36abe0e5f5db8842af85aeeb7ee9258,2020-01-24,4.0,17.0,33822.0
a5f092475005996300eaa94177859ecb,2020-01-24,0.0,2.0,388.0
fc919f04d3bdba9bd32760f4867f60ca,2020-01-24,3.0,13.0,2039.0
53057b8f01087e0cf2ff68ac15a967dd,2020-01-24,4.0,5.0,56186.0
2655a6ba702991d241db3173a50cac6b,2020-01-24,10.0,23.0,79196.0
5b7dc6c93b6e4917b848071b39d3fe5f,2020-01-24,6.0,17.0,6705.0
4e6df886e6978b5313c4016a62252462,2020-01-24,10.0,26.0,63430.0
13566be0113e9eba2097381b9d43f635,2020-01-24,1.0,4.0,2292.0
d97bb541570a012cd50acc92a399fb4c,2020-01-24,4.0,14.0,5938.0
836c85a4a494246d7501fe460aab4fef,2020-01-24,1.0,10.0,16365.0
3ff40cfdfcdf2135855e79e68120f4bc,2020-01-24,9.0,12.0,48510.0
262fecb9728b1b7a18d632a692ca49af,2020-01-24,5.0,23.0,64015.0
084bc3a75bd7fa7cd832a279f5c2cf82,2020-01-24,0.0,1.0,31607.0
d20b781a96070f5ceab2758ae03651de,2020-01-24,0.0,1.0,27228.0
f3b6d152e7687d423a48796e4fc4f236,2020-01-24,10.0,27.0,4992.0
adaea014cb40ae14753f274d1e8d90a0,2020-01-25,8.0,22.0,471.0
0fceca33dd44aef6d8d6286c8d22830d,2020-01-25,0.0,2.0,29856.0
6adb14a4bc6bb8dc144152a4d4b84d53,2020-01-25,9.0,23.0,126.0
286b4447d90b44ef67a37157b6bfe1e3,2020-01-25,8.0,22.0,47349.0
4b15bc391f86ffbed0b8a954b68c0bb5,2020-01-25,9.0,19.0,5328.0
9c600b4f4730c4194a5824e572e6e63d,2020-01-25,3.0,10.0,21486.0
45b2680a5b7491e26ebce088e24dbf76,2020-01-25,4.0,11.0,23243.0
8999d959f2efbe846b7b9aa4f9dd1588,2020-01-25,1.0,4.0,295.0
6339212287f3df14988ca56d8c9184b5,2020-01-25,10.0,23.0,1104.0
2eccbc744150c19809cfb82ead835663,2020-01-25,7.0,20.0,8734.0
346743afed9b6f99496688c7c2ceb14c,2020-01-25,6.0,24.0,1493.0
b914bb0be5bcc1f0fec1d403a2482514,2020-01-25,8.0,19.0,19108.0
7c01cb54c1543b08808348987855dba1,2020-01-25,6.0,13.0,47072.0
8d7855e7ad6805c6678f3d7d0acb6e38,2020-01-25,9.0,24.0,35757.0
d1b020728f8f98fb631911c11d96943d,2020-01-25,0.0,5.0,30839.0
e71376fcd3b22974becee4bd5df8519c,2020-01-25,4.0,15.0,50647.0
2256c8794997368ff3291960104d760a,2020-01-25,5.0,19.0,23035.0
883cff85d9388736eb4100399f76860b,2020-01-25,8.0,26.0,23079.0
58c3ba04c888e477e1b74924c69b5eae,2020-01-25,4.0,15.0,4118.0
50aa8f7e71dcd2677e0a0559c7afe48a,2020-01-25,6.0,24.0,4293.0
b91c3a2b9ab79d065a2b972fe96a0b8f,2020-01-25,8.0,28.0,472.0
0466b3d7697d4ee61a98f86dd38b7eb6,2020-01-25,6.0,18.0,2390.0
315444d123a3db3a835fc07bb45ad114,2020-01-25,3.0,5.0,2733.0
74c88dbc1a263dd974d6b9e9cefb7cf0,2020-01-25,4.0,12.0,3533.0
f9c38a069be4468b376c5f8e01979211,2020-01-25,2.0,11.0,22859.0
90677e4829c4367879177e9b6c2a58d8,2020-01-25,0.0,3.0,4439.0
3474f72c0af1dba0772bc2c65ec3dea3,2020-01-25,5.0,21.0,36348.0
163c995ba200ced9a6970c34a9b097e2,2020-01-25,8.0,20.0,3026.0
e8cf45f75caa9981e3f413df8e788287,2020-01-25,10.0,31.0,17037.0
f7d0056fbc62ece1ffff5196d84718aa,2020-01-25,0.0,5.0,1095.0
8c38be48553dacce938378e7fcf0af99,2020-01-25,7.0,24.0,1269.0
8b8e77ca6f617f8b5b6bd192c481dacc,2020-01-25,5.0,27.0,24399.0
a64ca879d423385ee46e0a4e89bd5bb3,2020-01-25,3.0,19.0,18228.0
bc51b28bb383c1f3d43e75dcbc8e1e94,2020-01-25,6.0,16.0,12496.0
bbe6abfb5ae65ce2aa4ca4e621e9b5ef,2020-01-25,7.0,19.0,17895.0
8a060c70847963c5e1a031c224ad91d5,2020-01-25,5.0,20.0,21239.0
e85c0804d0583cb34513895cbbfacab9,2020-01-25,8.0,23.0,36746.0
2f14240d877bd1f0138248e625752d55,2020-01-25,1.0,6.0,936.0
22932e8dcce9799b9b8210634c3d521e,2020-01-25,5.0,8.0,67850.0
c63e74e698637dc874058c606eed69c3,2020-01-25,8.0,17.0,51834.0
59744e13d5b3d0614f04ee98b477a91d,2020-01-25,2.0,9.0,721.0
1479a460470160cf99dbfb6489a0ced0,2020-01-25,7.0,16.0,4997.0
2e95a81195ace36da0899e44133a419c,2020-01-25,1.0,3.0,6275.0
78a0e7ae7a62904409e3e9064413b70c,2020-01-25,6.0,18.0,48010.0
9ef7b7c165c37d3479221f5bd37e51e3,2020-01-25,7.0,18.0,4527.0
60385c14d82f07dc1bdd658b45e61e2d,2020-01-25,0.0,5.0,15831.0
c03254864da02155b4c17e8465cdcf6f,2020-01-25,3.0,12.0,20465.0
25a6d313151592e51a8fe2ff28f93cca,2020-01-25,0.0,5.0,1102.0
9460ed7ac86e172e13356860a1ee0b44,2020-01-25,0.0,4.0,1942.0
401ddd87469c6d6c381561b985175b6e,2020-01-25,2.0,3.0,13758.0
efacb2e9d0cb533dda0f7f0df8281f99,2020-01-25,4.0,16.0,45977.0
f9af4a1e3b976e4449f27145a92a7002,2020-01-25,0.0,4.0,4088.0
f7a9494cab2fe3e67c97efc1acfe2ce5,2020-01-25,0.0,1.0,32728.0
3291ec6771293b853d741247534864a8,2020-01-25,4.0,12.0,136.0
fa7346cacb6b5b2f441243b4b1e1cd41,2020-01-25,9.0,27.0,54013.0
7115453f34133458d2e34637893d4f06,2020-01-25,7.0,26.0,33090.0
1f2c515e8b31fb4d201e400973b873d1,2020-01-25,4.0,20.0,68.0
293e808fe5374668928b78c85178d684,2020-01-25,4.0,14.0,4175.0
ed8e63bdc375a2da7101c077709c6290,2020-01-25,2.0,7.0,24946.0
8bf3e54037925d7da5d3273d377a8e51,2020-01-25,0.0,2.0,17049.0
c33fcfe836465d8594e65e3383956e22,2020-01-25,10.0,28.0,32756.0
0c2c2b8ee3740568c23e0f86812d6d38,2020-01-25,9.0,22.0,44709.0
8ce7bb2cfc88018ff58bcad90e50f255,2020-01-25,1.0,3.0,388.0
b84089e3de0056f986e3314b01f68c29,2020-01-25,2.0,9.0,20366.0
09de6f402427bffc01defe556d95e6ff,2020-01-25,1.0,5.0,3747.0
5cb43b628aa21e9a96a49fa04b48fcc0,2020-01-25,3.0,11.0,7829.0
5aba1091fc816df0e67878f46295d14b,2020-01-25,6.0,19.0,10503.0
a3a3ad70d79cc24272df1ad644dd8fb0,2020-01-25,0.0,2.0,1491.0
de56fdcde460cd90cef61ed779b723d2,2020-01-25,9.0,21.0,10104.0
04ecf95108b4c16d70e0503d31d2192a,2020-01-25,9.0,34.0,22028.0
458add977cd9625afe788b540a2deb12,2020-01-25,6.0,16.0,21185.0
28112909eb32861f112238d296ba3a26,2020-01-25,6.0,22.0,11774.0
417967ed5e928eb068e4614f946308c7,2020-01-25,0.0,4.0,9628.0
6815f62811832f50faf0a1d955be5f1c,2020-01-25,9.0,33.0,16102.0
38f6b627947894056186f633c40c1917,2020-01-25,8.0,15.0,23166.0
1383f42c32f4346643758c33244bf397,2020-01-25,10.0,26.0,18784.0
18247873fcffab010b4b9b6e2643f848,2020-01-25,1.0,6.0,8513.0
84caf4ece7585d6994601709ea3c7901,2020-01-25,5.0,21.0,5923.0
7fa1ce1459dce7546bbf631f11ffa2b2,2020-01-25,8.0,10.0,6433.0
5ecfbd52cbb3285646864caa0305fc67,2020-01-25,0.0,5.0,9728.0
e560841758fed970152f91ee6688c589,2020-01-25,4.0,13.0,203.0
b0b32fbf0bd8e9ced3f90b4caf4b5e00,2020-01-25,1.0,10.0,47365.0
75f1514d702c3dc1c47981faef16d87a,2020-01-25,3.0,11.0,30194.0
89dc296b12682867cffbeee1650ac1df,2020-01-25,0.0,2.0,26965.0
a1959ff697fc187b60e89bfcf4b04227,2020-01-25,8.0,22.0,5580.0
d7fd9951c733b079347d8dcf628da511,2020-01-25,6.0,17.0,20865.0
03b8080c4973ff0b41a71b1526d99675,2020-01-25,2.0,3.0,33174.0
00ee9327ee79dd7f32e8dc2246f4bdb5,2020-01-25,1.0,5.0,7037.0
b2c8b490a5dbbf40c198bf9d7775d9bf,2020-01-25,9.0,27.0,43722.0
871a278186b56f903bc1c95489d60a44,2020-01-25,9.0,24.0,36414.0
afd71a102e0d21644784c2d668a1ea3b,2020-01-25,4.0,18.0,29204.0
df3f6e1820e95c0948de21ffd6ba3a9c,2020-01-25,5.0,16.0,40872.0
471e464fb7ea41fa1e3b4ffa236b4f9f,2020-01-25,7.0,18.0,26557.0
0b7111ef12e968598c7964e078d23d39,2020-01-25,4.0,12.0,14022.0
0c4473284e30084edb833adf40587bb7,2020-01-25,7.0,24.0,14476.0
7f077df040ca12a3e4f989d807f5fd87,2020-01-25,3.0,7.0,23874.0
49daa6cdc299521ffae85f9ae26178d0,2020-01-25,7.0,19.0,22369.0
7f7acc40fe651080a0d5ee8f39ff7778,2020-01-25,6.0,24.0,17355.0
cd695e2595a2d67ceca01a135d6885be,2020-01-25,10.0,29.0,59456.0
db580e451c1df48245da2d1f191e7c25,2020-01-25,4.0,9.0,1220.0
5f6e4eb913899bd60405ae4c09355d90,2020-01-25,6.0,13.0,2535.0
97127c13163d3c5e0139af0914e51657,2020-01-25,7.0,24.0,2871.0
5797ca55afcdf6b1d0de63004da588f4,2020-01-25,6.0,14.0,13430.0
090559947a4aa8882cd77530fcce55bc,2020-01-25,6.0,16.0,27966.0
090a595dda50e3421563d8538984a1f0,2020-01-25,7.0,15.0,21094.0
f25c1a7213adb9934f36684d20a64d09,2020-01-25,1.0,4.0,21277.0
aeefc1e858d5bf37fd4245bf136d7fab,2020-01-25,10.0,29.0,17513.0
13aa11a6a685dd7c626cbbafae7d21a5,2020-01-25,3.0,16.0,3768.0
71f17612b37c34a74a700e09709b7132,2020-01-25,2.0,8.0,724.0
79ef31c1c7688b646ed4010185d9dbe1,2020-01-25,4.0,15.0,1090.0
379d6b3de28ebb73524e3030d2b43704,2020-01-25,8.0,27.0,12583.0
2b5a431a4d30b97c7fd6ea9e64798985,2020-01-25,7.0,16.0,21497.0
c0f7739438cd1a63b597f99c3a7e3945,2020-01-25,5.0,15.0,52988.0
1fee6a5feb8fb77bbc746f2e89b6243a,2020-01-25,10.0,22.0,8426.0
6e0312adfae491924fe5bc1a7519cc42,2020-01-25,9.0,28.0,35927.0
b0e28238b23b7f95398a61274d201a53,2020-01-25,7.0,16.0,7537.0
09801897698abebe123c5de0935e7995,2020-01-25,0.0,3.0,28539.0
b22cfb78972ed2c3e994bbcf80205fe2,2020-01-25,0.0,2.0,37008.0
d66893ad094e123ec309d4f96d5a03ae,2020-01-25,7.0,13.0,38053.0
0215e91c902c8b63529472b4bef05886,2020-01-25,0.0,,2697.0
697d4c320e18784df47f522eed7c7964,2020-01-25,3.0,9.0,54344.0
3f4f0322c44b142ddddfd3ea54f73ff5,2020-01-25,5.0,15.0,28788.0
49cb02fcd6fb3dbfe83215c8ed20234d,2020-01-25,1.0,2.0,2204.0
a58a39e6e6ba3c17ead09180c285b861,2020-01-25,10.0,27.0,14110.0
ef52198fe411197f6022e63cb2670dde,2020-01-25,5.0,18.0,41971.0
7ca8cd71714800871a384609a58471e8,2020-01-25,0.0,,52341.0
9507c258bcbb3c7ce4b1732ff2c46fef,2020-01-25,0.0,4.0,50.0
e45f2110435bb2e63fa3493a8c2e880d,2020-01-26,8.0,19.0,765.0
ca883c0b5d7d68280d79f7d7ed52859a,2020-01-26,0.0,1.0,9661.0
9623e091f58c0fb2a46fc0d9b42b8a60,2020-01-26,2.0,6.0,6590.0
d61390cdd5e4319e8927604067c8ff74,2020-01-26,5.0,16.0,4487.0
97f370b3e6286f3edcb4a32cf6f6b4d2,2020-01-26,10.0,30.0,53797.0
38f206f47b5c364125fb431e8f94be08,2020-01-26,3.0,4.0,14652.0
5d2946d01c2f85f33390d7584ed12516,2020-01-26,5.0,20.0,1459.0
5c39b1c371c41b8d8a87860c4095e642,2020-01-26,2.0,8.0,4096.0
c58b629fa96656ba3b06bc796b1d94cc,2020-01-26,4.0,12.0,2001.0
44e621172f03fd1d8afd64c33e057c15,2020-01-26,4.0,13.0,68134.0
e6347d436f15d576d671a9a84f37dfc0,2020-01-26,5.0,15.0,28120.0
a5b67284ab01632aa7464bfdd2cf9edb,2020-01-26,9.0,15.0,11302.0
7e44f15213a6509cd807758417545b9c,2020-01-26,7.0,17.0,21987.0
247306529b2206c3d753155587d85297,2020-01-26,2.0,6.0,1409.0
f288bab7d8b8568f50ff1f76eecca3db,2020-01-26,5.0,23.0,4322.0
e9daf21ca9aa7758cc032864f361b0c3,2020-01-26,8.0,23.0,28220.0
1ac6a612314701b3365857c3556b7dcc,2020-01-26,6.0,25.0,35561.0
824d1fe9fd1d2c89d5a2c9a214c4daef,2020-01-26,2.0,11.0,33953.0
5354e32c03a99423f5bcae80ae8c3bfc,2020-01-26,6.0,15.0,47091.0
0259cce2a054e206547dbe0f52c03516,2020-01-26,7.0,20.0,17186.0
000fbde3e89cd60bcff2fafbd7941801,2020-01-26,8.0,20.0,21188.0
9a0ea6da207a41bd3c572f0774949b09,2020-01-26,3.0,5.0,16668.0
b061edc38dd7acf4b7d43df51ea0ed89,2020-01-26,9.0,26.0,1009.0
8c455dabec66056f4db93b09a8750525,2020-01-26,1.0,4.0,6302.0
1c314eeb65ea505ddd2fa401bef9dbd5,2020-01-26,3.0,9.0,15990.0
3df2923c163ee1c914e52c086790fa80,2020-01-26,1.0,5.0,46315.0
16d123a5bd5aea63d8e74c13ade104eb,2020-01-26,5.0,23.0,5044.0
984734aea953d41cb02e04bdb03f7f1a,2020-01-26,10.0,27.0,64012.0
89e2b6ef198043f2ba38b893b747f69a,2020-01-26,6.0,15.0,1912.0
e05eda68ba75c5f316d916a06f0dc9d1,2020-01-26,0.0,,4568.0
336c149c70c0b314699190c86f1ad794,2020-01-26,10.0,15.0,48992.0
ac179935f8fc50e5e808cbcc9c754e77,2020-01-26,7.0,19.0,2494.0
962aca73c3b379124acca47554a7ddf8,2020-01-26,10.0,33.0,7134.0
979db713dd8a941d20c546cfb7cfe760,2020-01-26,4.0,18.0,4402.0
b9163a5342dfb5eefec60d55625cbbd6,2020-01-26,9.0,31.0,1073.0
9d2d711a4aa777bb5c5fb6ca4a42398a,2020-01-26,1.0,7.0,46476.0
df2c74dee4427e60785ff32c11d87d95,2020-01-26,6.0,26.0,47978.0
f197ae21b33d6d1fb59de721cf566045,2020-01-26,4.0,6.0,29635.0
d0c7bea3c7d3c2dec0c986307b97b36e,2020-01-26,6.0,25.0,38176.0
49df6a2c4a31a64ccd6af771a514fd47,2020-01-26,1.0,8.0,62870.0
5d697b4e128105cad3b1e391f9d92944,2020-01-26,7.0,22.0,52235.0
96abef32c206d1dd2a56be41706565c5,2020-01-26,0.0,3.0,10220.0
33ae59ee6da87b2379545c569fadb885,2020-01-26,8.0,27.0,9727.0
c6f3d6f782af01e805d18b51cab9105c,2020-01-26,0.0,3.0,37005.0
0f58529662c79656b7489ec1a123d9ce,2020-01-26,0.0,3.0,29252.0
64ffacd2c1337559fcacef3c51164b96,2020-01-26,2.0,10.0,3469.0
07f03fc00c5c1167ffb37251beccf951,2020-01-26,1.0,6.0,34361.0
b77ee45373698046eb60d46dddea3469,2020-01-26,6.0,22.0,1606.0
8fed482cd43bae5efdd9d962c5d873e0,2020-01-26,1.0,9.0,1965.0
896f31384e06a884b38b619482726b66,2020-01-26,2.0,11.0,7283.0
44a6021969eed947233f84f038491646,2020-01-26,6.0,7.0,3892.0
b0470d92504269d21d17336c6ab43d89,2020-01-26,5.0,15.0,1392.0
767df73f9ad86d0769bcc4dfc394298c,2020-01-26,0.0,3.0,20115.0
ab2919628ad740900f4709f9577a5d42,2020-01-26,1.0,5.0,17721.0
d3be1a116fabd3af5456800c568f18c7,2020-01-26,3.0,7.0,17775.0
5a5b3b364f2c544845c7e99ba0b61d6b,2020-01-26,8.0,23.0,37306.0
2e1b88d4052dc863cfe2309a3f850b1d,2020-01-26,3.0,9.0,45929.0
